23.315;-66.47
23.318;-119.193
23.32;-69.512
23.321;-67.078
23.324;-70.847
23.324;-68.904
23.325;-118.467
23.325;-67.687
23.326;-68.295
23.327;-119.801
23.33;-65.978
23.331;-71.572
23.334;-120.41
23.334;-70.238
23.337;-119.075
23.338;-121.018
23.338;-66.587
23.341;-69.63
23.343;-118.349
23.343;-70.964
23.343;-67.195
23.345;-69.021
23.347;-119.684
23.347;-68.412
23.347;-67.804
23.35;-71.69
23.353;-70.355
23.353;-66.095
23.354;-120.292
23.356;-118.958
23.359;-120.901
23.361;-69.747
23.361;-66.703
23.362;-118.232
23.363;-71.082
23.366;-69.138
23.366;-67.312
23.367;-119.567
23.368;-71.808
23.368;-68.53
23.368;-67.921
23.373;-70.473
23.374;-120.175
23.376;-118.84
23.376;-66.212
23.38;-120.784
23.381;-118.114
23.381;-69.864
23.382;-71.199
23.383;-66.82
23.386;-119.449
23.387;-71.925
23.387;-69.255
23.388;-67.429
23.39;-68.647
23.39;-68.038
23.39;-65.72
23.393;-70.59
23.395;-120.058
23.395;-118.723
23.399;-117.997
23.399;-66.328
23.4;-120.667
23.401;-71.317
23.401;-69.982
23.406;-119.332
23.406;-72.043
23.406;-66.937
23.407;-69.373
23.41;-67.546
23.411;-68.764
23.412;-70.708
23.412;-68.155
23.414;-118.605
23.414;-65.836
23.415;-119.94
23.418;-117.879
23.42;-71.434
23.421;-120.549
23.421;-70.099
23.422;-66.445
23.424;-72.161
23.425;-119.214
23.428;-69.49
23.428;-67.054
23.432;-70.825
23.432;-68.881
23.432;-67.663
23.433;-118.488
23.433;-68.272
23.435;-119.823
23.436;-117.761
23.437;-65.953
23.439;-71.552
23.441;-120.432
23.441;-70.216
23.442;-72.278
23.445;-119.097
23.445;-66.562
23.446;-121.041
23.448;-69.607
23.451;-118.37
23.451;-70.943
23.451;-67.171
23.453;-68.998
23.454;-117.643
23.454;-67.78
23.455;-119.706
23.455;-68.389
23.458;-71.67
23.46;-66.07
23.461;-72.396
23.461;-70.334
23.462;-120.315
23.464;-118.979
23.467;-120.924
23.468;-66.679
23.469;-69.725
23.47;-118.252
23.471;-71.061
23.473;-117.526
23.473;-69.116
23.473;-67.288
23.474;-119.588
23.476;-71.787
23.476;-68.506
23.476;-67.897
23.479;-72.514
23.481;-70.451
23.482;-120.197
23.483;-118.861
23.483;-66.186
23.487;-120.807
23.489;-118.135
23.489;-69.842
23.49;-71.178
23.491;-117.408
23.491;-66.796
23.494;-119.471
23.494;-69.233
23.495;-71.905
23.495;-67.405
23.497;-72.632
23.497;-68.624
23.497;-68.014
23.497;-65.694
23.501;-70.569
23.502;-120.08
23.503;-118.744
23.506;-66.303
23.507;-118.017
23.508;-120.689
23.509;-117.29
23.509;-71.296
23.509;-69.96
23.513;-66.913
23.514;-119.353
23.514;-72.023
23.515;-72.75
23.515;-69.35
23.517;-67.522
23.518;-68.741
23.519;-68.131
23.52;-70.687
23.521;-65.811
23.522;-119.962
23.522;-118.626
23.526;-117.899
23.527;-117.172
23.528;-71.414
23.529;-120.572
23.529;-70.077
23.529;-66.42
23.532;-72.141
23.533;-119.235
23.533;-72.868
23.535;-69.468
23.536;-67.03
23.539;-68.858
23.539;-67.639
23.54;-70.804
23.541;-118.508
23.541;-68.249
23.542;-119.845
23.544;-117.781
23.544;-117.054
23.544;-65.927
23.547;-71.531
23.549;-120.454
23.549;-70.195
23.55;-72.986
23.55;-72.259
23.552;-66.537
23.553;-121.064
23.553;-119.118
23.556;-69.585
23.558;-67.147
23.559;-118.391
23.559;-70.922
23.56;-68.976
23.561;-67.756
23.562;-119.727
23.562;-116.936
23.562;-68.366
23.563;-117.663
23.566;-71.649
23.567;-66.044
23.568;-73.104
23.569;-120.337
23.569;-72.376
23.569;-70.312
23.572;-119.0
23.574;-120.947
23.575;-66.654
23.576;-69.703
23.578;-118.273
23.579;-71.04
23.58;-116.818
23.58;-67.264
23.581;-117.545
23.581;-69.093
23.582;-119.61
23.583;-68.483
23.583;-67.873
23.584;-71.767
23.586;-73.222
23.587;-72.494
23.589;-70.43
23.59;-120.219
23.59;-66.161
23.591;-118.882
23.595;-120.829
23.597;-118.155
23.597;-116.7
23.597;-69.82
23.598;-71.157
23.598;-66.771
23.599;-117.427
23.602;-119.492
23.602;-69.21
23.603;-73.34
23.603;-71.885
23.603;-67.381
23.604;-65.668
23.605;-72.612
23.605;-68.6
23.605;-67.991
23.609;-70.548
23.61;-120.102
23.61;-118.765
23.614;-66.278
23.615;-118.037
23.615;-116.582
23.616;-120.712
23.617;-117.309
23.617;-71.275
23.617;-69.938
23.62;-73.458
23.62;-66.888
23.622;-119.374
23.622;-72.003
23.623;-72.73
23.623;-69.328
23.625;-67.498
23.626;-68.718
23.626;-68.108
23.628;-70.665
23.628;-65.785
23.63;-119.984
23.63;-118.647
23.632;-116.464
23.634;-117.919
23.635;-117.191
23.636;-120.594
23.636;-71.393
23.637;-70.055
23.637;-66.395
23.638;-73.576
23.64;-72.121
23.641;-119.257
23.641;-72.848
23.643;-69.445
23.643;-67.005
23.647;-68.835
23.647;-67.615
23.648;-70.783
23.648;-68.225
23.649;-118.529
23.649;-116.346
23.65;-119.867
23.651;-65.902
23.652;-117.801
23.653;-117.073
23.655;-73.694
23.655;-71.511
23.657;-120.477
23.657;-70.173
23.658;-72.239
23.659;-72.966
23.659;-66.512
23.661;-121.087
23.661;-119.139
23.664;-69.563
23.665;-67.122
23.666;-116.227
23.667;-118.411
23.667;-70.901
23.668;-68.953
23.669;-67.732
23.67;-119.749
23.67;-116.955
23.67;-68.343
23.671;-117.683
23.672;-73.812
23.674;-71.629
23.674;-66.019
23.676;-73.084
23.677;-120.359
23.677;-72.357
23.677;-70.291
23.68;-119.021
23.682;-120.969
23.682;-66.629
23.683;-116.109
23.684;-69.68
23.686;-118.293
23.686;-71.019
23.688;-116.837
23.688;-67.239
23.689;-117.565
23.689;-73.931
23.689;-69.07
23.69;-119.631
23.691;-68.46
23.691;-67.85
23.692;-71.746
23.694;-73.203
23.695;-72.475
23.697;-70.408
23.698;-120.241
23.698;-66.136
23.699;-118.903
23.7;-115.991
23.703;-120.852
23.704;-69.798
23.705;-118.175
23.705;-116.719
23.705;-66.746
23.706;-74.049
23.706;-71.136
23.707;-117.447
23.709;-69.188
23.71;-119.513
23.71;-67.357
23.711;-73.321
23.711;-71.864
23.711;-65.643
23.712;-68.577
23.712;-67.967
23.713;-72.593
23.716;-70.526
23.717;-115.873
23.718;-120.124
23.718;-118.785
23.721;-66.253
23.723;-120.734
23.723;-118.057
23.723;-116.601
23.723;-74.167
23.725;-117.329
23.725;-71.254
23.725;-69.916
23.728;-66.863
23.729;-119.396
23.729;-73.439
23.73;-71.982
23.73;-69.305
23.731;-72.711
23.732;-67.474
23.733;-68.695
23.734;-115.754
23.734;-68.084
23.735;-65.76
23.736;-70.644
23.737;-118.667
23.738;-120.006
23.74;-116.483
23.74;-74.286
23.742;-117.939
23.743;-117.211
23.744;-120.617
23.744;-71.372
23.744;-66.37
23.745;-70.033
23.746;-73.557
23.748;-72.1
23.749;-119.278
23.749;-72.829
23.75;-66.98
23.751;-115.636
23.751;-69.423
23.754;-68.812
23.754;-67.591
23.756;-118.55
23.756;-74.404
23.756;-70.762
23.756;-68.202
23.757;-116.364
23.758;-119.888
23.758;-65.877
23.76;-117.821
23.761;-117.093
23.763;-73.675
23.763;-71.49
23.764;-120.499
23.765;-70.151
23.767;-115.518
23.767;-72.947
23.767;-72.219
23.767;-66.487
23.768;-121.11
23.768;-119.16
23.771;-69.541
23.773;-74.522
23.773;-67.098
23.775;-118.432
23.775;-116.246
23.775;-70.88
23.775;-68.93
23.776;-67.708
23.777;-68.319
23.778;-119.771
23.778;-116.975
23.779;-117.703
23.78;-73.794
23.782;-71.608
23.782;-65.994
23.784;-115.399
23.784;-73.065
23.785;-120.381
23.785;-72.337
23.785;-70.269
23.788;-119.042
23.789;-120.992
23.789;-74.641
23.789;-66.604
23.792;-116.128
23.792;-69.658
23.794;-118.314
23.794;-70.997
23.795;-67.215
23.796;-116.856
23.796;-69.047
23.797;-117.585
23.797;-73.912
23.798;-119.653
23.798;-68.437
23.798;-67.826
23.8;-115.281
23.8;-71.726
23.802;-73.183
23.803;-72.455
23.804;-70.387
23.805;-120.264
23.805;-66.111
23.806;-74.759
23.807;-118.924
23.809;-116.009
23.81;-120.875
23.812;-69.776
23.812;-66.721
23.813;-118.196
23.814;-116.738
23.814;-74.03
23.814;-71.115
23.815;-117.467
23.816;-115.162
23.817;-69.165
23.817;-67.332
23.818;-119.535
23.818;-65.617
23.819;-71.844
23.82;-73.302
23.82;-68.554
23.82;-67.943
23.821;-72.573
23.822;-74.878
23.824;-70.505
23.825;-120.146
23.826;-118.806
23.826;-115.891
23.828;-66.228
23.831;-120.757
23.831;-118.078
23.831;-116.62
23.831;-74.149
23.832;-69.894
23.833;-117.349
23.833;-115.044
23.833;-71.233
23.835;-66.839
23.837;-119.417
23.837;-73.42
23.838;-74.996
23.838;-71.962
23.838;-69.283
23.839;-72.691
23.839;-67.45
23.841;-68.672
23.841;-68.061
23.842;-115.773
23.842;-65.734
23.844;-70.622
23.845;-118.688
23.846;-120.028
23.848;-116.501
23.848;-74.267
23.849;-114.925
23.85;-117.959
23.851;-117.23
23.851;-66.345
23.852;-120.639
23.852;-71.351
23.852;-70.011
23.854;-75.115
23.854;-73.538
23.856;-72.08
23.857;-119.299
23.857;-72.809
23.857;-66.956
23.858;-69.4
23.859;-115.654
23.861;-67.567
23.862;-68.789
23.863;-70.74
23.863;-68.178
23.864;-118.57
23.865;-114.807
23.865;-74.386
23.865;-65.851
23.866;-119.91
23.866;-116.383
23.868;-117.841
23.869;-117.112
23.87;-75.233
23.871;-73.657
23.871;-71.469
23.872;-120.521
23.872;-70.129
23.874;-66.462
23.875;-72.928
23.875;-72.198
23.876;-121.133
23.876;-119.181
23.876;-115.536
23.879;-69.518
23.88;-67.073
23.881;-114.688
23.881;-74.504
23.883;-118.452
23.883;-116.265
23.883;-70.858
23.883;-68.907
23.883;-67.684
23.884;-68.296
23.886;-119.792
23.886;-75.352
23.887;-117.723
23.887;-116.994
23.889;-73.775
23.889;-65.968
23.89;-71.587
23.892;-115.417
23.892;-70.247
23.893;-120.404
23.893;-73.046
23.893;-72.317
23.896;-119.063
23.896;-114.569
23.897;-121.015
23.897;-66.579
23.898;-74.623
23.899;-69.636
23.9;-116.146
23.902;-118.334
23.902;-75.47
23.902;-70.976
23.902;-67.191
23.904;-116.876
23.904;-69.025
23.905;-117.605
23.905;-67.802
23.906;-119.675
23.906;-73.893
23.906;-68.413
23.908;-115.299
23.908;-71.706
23.91;-73.164
23.911;-72.435
23.912;-114.451
23.912;-70.365
23.912;-66.085
23.913;-120.286
23.914;-74.741
23.915;-118.945
23.917;-116.028
23.917;-75.589
23.918;-120.897
23.919;-66.697
23.92;-69.754
23.921;-118.216
23.921;-71.094
23.922;-116.757
23.923;-117.487
23.923;-74.012
23.925;-119.557
23.925;-115.18
23.925;-69.142
23.925;-67.308
23.925;-65.591
23.927;-71.824
23.927;-68.531
23.927;-67.919
23.928;-114.332
23.928;-73.283
23.929;-72.553
23.93;-74.86
23.932;-70.483
23.933;-120.168
23.933;-75.708
23.934;-118.827
23.934;-115.909
23.935;-66.202
23.939;-120.779
23.939;-116.639
23.939;-74.13
23.94;-118.098
23.94;-69.872
23.941;-117.368
23.941;-115.061
23.941;-71.212
23.942;-66.814
23.943;-114.213
23.945;-119.439
23.945;-73.401
23.945;-69.26
23.946;-74.978
23.946;-71.942
23.947;-72.671
23.947;-67.425
23.948;-75.827
23.948;-68.649
23.949;-68.037
23.949;-65.708
23.951;-115.791
23.952;-70.601
23.953;-120.05
23.953;-118.709
23.956;-74.249
23.957;-116.52
23.957;-114.943
23.958;-117.98
23.958;-66.32
23.959;-120.662
23.959;-117.25
23.959;-114.095
23.96;-71.331
23.96;-69.99
23.962;-75.097
23.962;-73.519
23.964;-75.945
23.964;-72.06
23.965;-119.321
23.965;-72.79
23.965;-66.931
23.966;-69.378
23.967;-115.672
23.969;-67.543
23.97;-68.766
23.97;-68.155
23.971;-70.719
23.972;-118.591
23.972;-65.825
23.973;-119.932
23.973;-114.824
23.973;-74.368
23.974;-116.402
23.974;-113.976
23.976;-117.861
23.977;-117.132
23.978;-75.216
23.979;-76.064
23.979;-71.449
23.98;-120.544
23.98;-73.638
23.98;-70.107
23.981;-66.437
23.983;-72.908
23.983;-72.178
23.984;-121.156
23.984;-119.203
23.984;-115.554
23.987;-69.496
23.987;-67.049
23.989;-114.705
23.989;-113.857
23.989;-74.486
23.991;-118.473
23.991;-116.283
23.991;-70.837
23.991;-68.884
23.991;-67.66
23.992;-68.272
23.993;-119.814
23.994;-76.183
23.994;-75.334
23.995;-117.743
23.995;-117.013
23.996;-65.943
23.997;-73.756
23.998;-71.567
24.0;-120.426
24.0;-115.435
24.0;-70.225
24.001;-73.026
24.001;-72.297
24.004;-121.038
24.004;-119.085
24.004;-113.738
24.004;-66.554
24.005;-114.587
24.006;-74.605
24.007;-69.614
24.008;-116.165
24.009;-76.302
24.01;-118.355
24.01;-75.453
24.01;-70.955
24.01;-67.166
24.012;-116.895
24.012;-69.002
24.013;-119.696
24.013;-117.625
24.013;-68.39
24.013;-67.778
24.014;-73.875
24.016;-71.685
24.017;-115.316
24.018;-73.145
24.019;-113.619
24.019;-72.415
24.019;-66.06
24.02;-70.343
24.021;-120.308
24.021;-114.468
24.022;-74.723
24.023;-118.966
24.024;-76.421
24.025;-120.92
24.025;-116.046
24.026;-75.572
24.027;-69.732
24.027;-66.672
24.029;-118.236
24.029;-71.073
24.03;-116.776
24.031;-117.506
24.031;-73.993
24.032;-69.12
24.032;-67.284
24.032;-65.565
24.033;-119.578
24.033;-115.198
24.034;-113.5
24.035;-71.803
24.035;-68.508
24.035;-67.896
24.036;-114.349
24.036;-73.263
24.037;-72.533
24.039;-76.539
24.039;-74.842
24.04;-70.461
24.041;-120.19
24.041;-75.691
24.042;-118.848
24.042;-115.928
24.042;-66.177
24.046;-120.802
24.048;-118.118
24.048;-116.658
24.048;-74.112
24.048;-69.849
24.049;-117.388
24.049;-115.079
24.049;-113.382
24.049;-71.191
24.049;-66.789
24.052;-114.23
24.053;-119.46
24.053;-73.382
24.053;-69.237
24.054;-76.658
24.054;-71.922
24.054;-67.401
24.055;-74.961
24.055;-72.652
24.056;-68.625
24.056;-68.013
24.056;-65.683
24.057;-75.81
24.059;-115.809
24.059;-70.579
24.061;-120.072
24.061;-118.73
24.064;-113.263
24.065;-116.539
24.065;-114.96
24.065;-74.231
24.065;-66.294
24.066;-118.0
24.067;-120.684
24.067;-117.27
24.067;-114.112
24.068;-71.31
24.068;-69.967
24.069;-76.777
24.071;-75.08
24.071;-73.5
24.072;-75.928
24.072;-72.04
24.072;-66.907
24.073;-119.342
24.073;-72.77
24.074;-69.355
24.076;-115.691
24.076;-67.519
24.077;-68.743
24.078;-68.131
24.079;-113.144
24.079;-70.698
24.079;-65.8
24.08;-118.612
24.081;-119.954
24.081;-74.349
24.082;-116.421
24.082;-114.842
24.083;-113.993
24.084;-76.896
24.085;-117.881
24.085;-117.151
24.087;-120.566
24.087;-75.198
24.087;-71.428
24.088;-76.047
24.088;-73.619
24.088;-70.085
24.088;-66.412
24.091;-121.179
24.091;-72.889
24.091;-72.158
24.092;-119.224
24.092;-115.572
24.093;-113.025
24.094;-69.473
24.094;-67.024
24.097;-114.723
24.098;-113.874
24.098;-77.015
24.098;-74.468
24.098;-68.861
24.098;-67.636
24.099;-118.494
24.099;-116.302
24.099;-70.816
24.099;-68.249
24.101;-119.836
24.103;-117.763
24.103;-117.033
24.103;-76.166
24.103;-75.317
24.103;-65.917
24.105;-73.738
24.106;-71.546
24.108;-120.448
24.108;-112.906
24.108;-70.204
24.109;-115.453
24.109;-73.007
24.109;-72.277
24.111;-119.106
24.111;-66.529
24.112;-121.061
24.113;-114.604
24.113;-113.755
24.113;-77.134
24.114;-74.587
24.115;-69.591
24.117;-116.184
24.117;-67.142
24.118;-118.375
24.118;-76.285
24.118;-70.934
24.119;-75.436
24.119;-68.979
24.12;-67.754
24.121;-119.718
24.121;-117.645
24.121;-116.914
24.121;-68.366
24.122;-112.787
24.122;-73.856
24.124;-71.664
24.125;-115.334
24.126;-66.034
24.127;-77.253
24.127;-73.126
24.127;-72.395
24.128;-120.33
24.128;-113.636
24.128;-70.322
24.129;-114.485
24.131;-118.988
24.131;-74.706
24.133;-120.943
24.133;-76.404
24.134;-116.065
24.134;-75.555
24.134;-66.647
24.135;-69.709
24.136;-112.667
24.137;-118.257
24.137;-71.052
24.138;-116.796
24.139;-117.526
24.139;-73.975
24.139;-67.259
24.139;-65.539
24.14;-69.097
24.141;-119.6
24.141;-77.373
24.142;-115.216
24.142;-68.484
24.142;-67.872
24.143;-113.517
24.143;-71.783
24.144;-73.244
24.145;-114.366
24.145;-72.514
24.147;-74.824
24.148;-76.523
24.148;-70.44
24.149;-120.212
24.149;-66.152
24.15;-118.869
24.15;-115.946
24.15;-75.674
24.151;-112.548
24.154;-120.825
24.155;-77.492
24.155;-69.827
24.156;-118.139
24.156;-116.677
24.156;-74.094
24.157;-117.408
24.157;-71.17
24.157;-66.764
24.158;-115.097
24.158;-113.398
24.16;-114.247
24.161;-119.482
24.161;-69.215
24.161;-67.377
24.162;-73.363
24.162;-71.901
24.163;-76.642
24.163;-74.943
24.163;-72.632
24.163;-65.657
24.164;-68.602
24.164;-67.99
24.165;-112.429
24.165;-75.793
24.167;-115.828
24.167;-70.558
24.169;-120.094
24.169;-118.751
24.169;-77.611
24.172;-66.269
24.173;-116.558
24.173;-113.279
24.173;-74.212
24.174;-120.707
24.174;-118.02
24.174;-114.978
24.175;-117.289
24.176;-114.128
24.176;-71.289
24.176;-69.945
24.178;-76.761
24.179;-112.31
24.179;-75.062
24.179;-73.481
24.179;-66.882
24.18;-119.364
24.18;-72.02
24.181;-75.912
24.181;-72.751
24.181;-69.333
24.183;-77.73
24.184;-115.709
24.184;-67.495
24.185;-68.72
24.185;-68.107
24.187;-113.16
24.187;-70.676
24.187;-65.774
24.188;-118.633
24.189;-119.976
24.19;-116.44
24.19;-114.859
24.19;-74.331
24.191;-114.009
24.192;-76.88
24.193;-117.902
24.193;-117.171
24.193;-112.191
24.195;-120.589
24.195;-75.181
24.195;-71.407
24.195;-66.387
24.196;-76.031
24.196;-73.6
24.196;-70.063
24.197;-77.849
24.199;-121.202
24.199;-72.869
24.199;-72.138
24.2;-119.245
24.201;-115.59
24.202;-113.041
24.202;-69.451
24.202;-67.0
24.206;-114.74
24.206;-113.89
24.206;-112.072
24.206;-74.45
24.206;-70.794
24.206;-68.838
24.206;-67.612
24.207;-118.514
24.207;-76.999
24.207;-68.225
24.208;-116.321
24.209;-119.858
24.21;-65.891
24.211;-117.783
24.211;-117.052
24.211;-77.968
24.211;-76.15
24.211;-75.3
24.213;-73.719
24.214;-71.526
24.216;-120.471
24.216;-112.921
24.216;-70.182
24.217;-115.471
24.217;-72.988
24.217;-72.257
24.218;-66.504
24.219;-119.127
24.22;-121.084
24.22;-111.952
24.221;-77.119
24.222;-114.621
24.222;-113.771
24.222;-69.569
24.223;-74.569
24.224;-67.117
24.225;-116.202
24.225;-78.088
24.226;-118.396
24.226;-70.913
24.227;-76.269
24.227;-75.419
24.227;-68.956
24.228;-68.343
24.228;-67.73
24.229;-119.74
24.229;-117.665
24.229;-116.933
24.231;-112.802
24.231;-73.838
24.232;-71.644
24.233;-66.009
24.234;-115.352
24.234;-111.833
24.235;-73.106
24.235;-72.375
24.236;-120.353
24.236;-77.238
24.236;-70.3
24.237;-113.652
24.238;-114.502
24.238;-78.207
24.239;-119.009
24.239;-74.688
24.241;-120.966
24.241;-66.622
24.242;-116.084
24.242;-76.388
24.243;-75.538
24.243;-69.687
24.245;-118.277
24.245;-112.683
24.245;-71.031
24.246;-116.815
24.246;-65.513
24.247;-117.546
24.247;-111.714
24.247;-67.235
24.248;-73.956
24.248;-69.074
24.249;-119.622
24.249;-67.848
24.25;-115.234
24.25;-77.357
24.25;-68.461
24.251;-71.762
24.252;-113.533
24.252;-78.326
24.252;-73.225
24.253;-114.383
24.254;-72.494
24.255;-74.806
24.255;-70.418
24.256;-120.235
24.256;-66.126
24.257;-76.507
24.258;-118.89
24.258;-75.657
24.259;-115.965
24.259;-112.564
24.261;-120.848
24.261;-111.594
24.263;-69.805
24.264;-118.159
24.264;-116.696
24.264;-77.476
24.264;-74.075
24.264;-71.149
24.264;-66.74
24.265;-78.446
24.266;-117.428
24.266;-115.115
24.267;-113.414
24.268;-69.192
24.269;-119.503
24.269;-114.264
24.269;-67.353
24.27;-73.344
24.27;-71.881
24.27;-65.631
24.271;-76.626
24.271;-68.579
24.271;-67.966
24.272;-74.925
24.272;-72.612
24.273;-112.445
24.274;-111.475
24.274;-75.776
24.275;-70.536
24.276;-115.846
24.277;-120.116
24.277;-118.772
24.278;-77.595
24.279;-78.565
24.28;-66.244
24.281;-116.577
24.281;-113.295
24.281;-74.194
24.282;-120.73
24.282;-118.04
24.282;-114.996
24.283;-69.923
24.284;-117.309
24.284;-114.145
24.284;-71.268
24.286;-76.745
24.287;-112.325
24.287;-111.356
24.287;-73.462
24.287;-66.857
24.288;-119.385
24.288;-75.044
24.288;-71.999
24.289;-75.895
24.289;-69.31
24.29;-72.731
24.291;-67.47
24.292;-115.727
24.292;-78.684
24.292;-77.715
24.292;-68.697
24.293;-68.084
24.294;-65.748
24.295;-70.655
24.296;-118.654
24.296;-113.176
24.297;-119.998
24.298;-114.877
24.298;-74.313
24.299;-116.459
24.3;-114.026
24.301;-117.922
24.301;-117.19
24.301;-112.206
24.301;-111.236
24.301;-76.864
24.303;-120.611
24.303;-71.386
24.303;-66.362
24.304;-75.163
24.304;-70.041
24.305;-78.804
24.305;-76.014
24.305;-73.581
24.306;-121.225
24.306;-77.834
24.307;-72.85
24.307;-72.118
24.308;-119.267
24.309;-115.608
24.309;-66.975
24.31;-69.428
24.311;-113.057
24.313;-68.815
24.313;-67.588
24.314;-114.758
24.314;-111.117
24.314;-70.773
24.314;-68.202
24.315;-118.535
24.315;-113.907
24.315;-112.087
24.315;-76.984
24.315;-74.432
24.316;-116.34
24.317;-119.88
24.317;-65.866
24.318;-78.923
24.319;-117.803
24.319;-117.072
24.32;-77.953
24.32;-76.133
24.32;-75.282
24.322;-73.7
24.322;-71.505
24.323;-120.493
24.324;-70.16
24.325;-112.937
24.325;-72.968
24.325;-72.237
24.326;-115.489
